dh_dx,dhdx_less_dzdx,dz_dx,name,wse_interp,x_interp,z_interp
0.003063354,Indeterminate,-0.003659006,,80.0800868,373,79.56070188
0.003063354,Indeterminate,-0.003659006,,80.08315015,374,79.55704287
0.003063354,Indeterminate,-0.003659006,,80.08621351,375,79.55338386
0.003063354,Indeterminate,-0.003659006,,80.08927686,376,79.54972486
0.003063354,Indeterminate,-0.003659006,,80.09234022,377,79.54606585
0.003063354,Indeterminate,-0.003659006,,80.09540357,378,79.54240684
0.003063354,Indeterminate,-0.003659006,,80.09846693,379,79.53874784
0.003063354,Indeterminate,-0.003659006,,80.10153028,380,79.53508883
0.003063354,Indeterminate,-0.003659006,,80.10459363,381,79.53142983
0.003063354,Indeterminate,-0.003659006,,80.10765699,382,79.52777082
0.003063354,Indeterminate,-0.003659006,,80.11072034,383,79.52411181
0.002214413,Indeterminate,-0.047615411,,80.1137837,384,79.52045281
0.001655376,Indeterminate,-0.076561148,,80.11599811,385,79.47283739
0.001655376,Indeterminate,-0.076561148,,80.11765349,386,79.39627625
0.001655376,Indeterminate,-0.076561148,,80.11930886,387,79.3197151
0.001655376,Indeterminate,-0.076561148,,80.12096424,388,79.24315395
0.001655376,Indeterminate,-0.076561148,,80.12261962,389,79.1665928
0.001655376,Indeterminate,-0.076561148,,80.12427499,390,79.09003165
0.000776912,Indeterminate,-0.042628171,,80.12593037,391,79.01347051
-0.00082726,78.97084234,0.019337195,,80.12670728,392,78.97084234
-0.00082726,78.99017953,0.019337195,,80.12588002,393,78.99017953
-0.00082726,79.00951673,0.019337195,,80.12505276,394,79.00951673
-0.00082726,79.02885392,0.019337195,,80.1242255,395,79.02885392
-0.00082726,79.04819112,0.019337195,,80.12339824,396,79.04819112
-0.00082726,79.06752831,0.019337195,,80.12257098,397,79.06752831
-0.00082726,79.08686551,0.019337195,,80.12174372,398,79.08686551
